Name,Price,Image URL,Product Link,Specification,Dimensions,Weight
水神餐用與日常用品清潔濕巾3入組,89,https://medias.watsons.com.tw/publishing/WTCTW-299869-front-prodcat.jpg?version=1733550555,https://www.watsons.com.tw//水神餐用與日常用品清潔濕巾3入組/p/BP_299869,10抽/包x3包,18x9x6cm,100 g
我的心機 抗菌酒精濕巾20抽,58,https://medias.watsons.com.tw/publishing/WTCTW-179291-front-prodcat.jpg?version=1731300827,https://www.watsons.com.tw//我的心機-抗菌酒精濕巾20抽/p/BP_179291,1個,13.5x10.3x3cm,110 g
貝恩嬰兒保養柔濕巾80抽x3包,189,https://medias.watsons.com.tw/publishing/WTCTW-214608-front-prodcat.jpg?version=1731484640,https://www.watsons.com.tw//貝恩嬰兒保養柔濕巾80抽x3包/p/BP_214608,80抽x3包,16x11.5x19.5cm,1740 g
屈臣氏純淨無香嬰兒柔濕巾90片,89,https://medias.watsons.com.tw/publishing/WTCTW-247630-front-cZBr4BGE-prodcat.png?version=1741459115,https://www.watsons.com.tw//屈臣氏純淨無香嬰兒柔濕巾90片/p/BP_247630,90片,21x10.5x6.2cm,530 g
屈臣氏手口專用嬰兒柔濕巾90片,89,https://medias.watsons.com.tw/publishing/WTCTW-247635-front-qyGeIHjL-prodcat.png?version=1741459098,https://www.watsons.com.tw//屈臣氏手口專用嬰兒柔濕巾90片/p/BP_247635,,,
屈臣氏手口專用嬰兒柔濕巾20片,15,https://medias.watsons.com.tw/publishing/WTCTW-247628-front-prodcat.jpg?version=1731724808,https://www.watsons.com.tw//屈臣氏手口專用嬰兒柔濕巾20片/p/BP_247628,20片,15.5x8x2.5cm,118 g
櫻桃小丸子純水潔淨柔濕紙巾(有蓋)80抽,49,https://medias.watsons.com.tw/publishing/WTCTW-290970-front-prodcat.jpg?version=1732140981,https://www.watsons.com.tw//櫻桃小丸子純水潔淨柔濕紙巾-有蓋-80抽/p/BP_290970,80抽,7x20x11cm,646 g
【春風】擦手紙150抽20包/箱-箱購,699,https://medias.watsons.com.tw/publishing/WTCTW-120976-front-prodcat.jpg?version=1711040923,https://www.watsons.com.tw//【春風】擦手紙150抽20包-箱-箱購/p/BP_120976,,,
立得清 抗菌.抗病毒濕巾(全面防護)50抽/包,69,https://medias.watsons.com.tw/publishing/WTCTW-284162-front-prodcat.jpg?version=1732099629,https://www.watsons.com.tw//立得清-抗菌.抗病毒濕巾-全面防護-50抽-包/p/BP_284162,50枚,6x10x23cm,487 g
好奇嬰兒潔淨濕巾迪士尼厚型80抽(附蓋),59,https://medias.watsons.com.tw/publishing/WTCTW-292470-front-prodcat.jpg?version=1732137872,https://www.watsons.com.tw//好奇嬰兒潔淨濕巾迪士尼厚型80抽-附蓋/p/BP_292470,489g,10x19x8.5cm,489 g
屈臣氏手口專用嬰兒柔濕巾20片3包,45,https://medias.watsons.com.tw/publishing/WTCTW-247625-front-prodcat.jpg?version=1731725138,https://www.watsons.com.tw//屈臣氏手口專用嬰兒柔濕巾20片3包/p/BP_247625,20片3包,15x8x7.5cm,355 g
屈臣氏純淨無香嬰兒柔濕巾(加厚型)80片,49,https://medias.watsons.com.tw/publishing/WTCTW-247627-front-prodcat.jpg?version=1731711079,https://www.watsons.com.tw//屈臣氏純淨無香嬰兒柔濕巾-加厚型-80片/p/BP_247627,,,
屈臣氏純淨無香嬰兒柔濕巾20片3包,45,https://medias.watsons.com.tw/publishing/WTCTW-247629-front-prodcat.jpg?version=1731710952,https://www.watsons.com.tw//屈臣氏純淨無香嬰兒柔濕巾20片3包/p/BP_247629,20片3包,15x8x7.5cm,355 g
屈臣氏手口專用嬰兒柔濕巾(加厚型)80片,49,https://medias.watsons.com.tw/publishing/WTCTW-247619-front-prodcat.jpg?version=1731724742,https://www.watsons.com.tw//屈臣氏手口專用嬰兒柔濕巾-加厚型-80片/p/BP_247619,80片,21x10.5x5.5cm,562 g
好奇純水嬰兒濕巾加厚型 70抽_季節性包裝,79,https://medias.watsons.com.tw/publishing/WTCTW-219489-front-prodcat.jpg?version=1731502127,https://www.watsons.com.tw//好奇純水嬰兒濕巾加厚型-70抽_季節性包裝/p/BP_219489,70抽,16x11x4.5cm,428 g
拭拭樂酒精擦拭巾60抽12包入-箱購,799,https://medias.watsons.com.tw/publishing/WTCTW-238242-front-prodcat.jpg?version=1711047524,https://www.watsons.com.tw//拭拭樂酒精擦拭巾60抽12包入-箱購/p/BP_238242,拭拭樂酒精擦拭巾60抽12包入,18x18x18cm,1500 g
拭拭樂酒精擦拭巾10抽72包-箱購,899,https://medias.watsons.com.tw/publishing/WTCTW-238256-front-prodcat.jpg?version=1711047512,https://www.watsons.com.tw//拭拭樂酒精擦拭巾10抽72包-箱購/p/BP_238256,10抽72包,15x15x15cm,1500 g
婦潔 生理潔舒巾 12片/包,45,https://medias.watsons.com.tw/publishing/WTCTW-567842-front-prodcat.jpg?version=1732165323,https://www.watsons.com.tw//婦潔-生理潔舒巾-12片-包/p/BP_567842,12P,2.2x7.8x16.7cm,75.3 g
屈臣氏袖珍面紙10抽30入,70,https://medias.watsons.com.tw/publishing/WTCTW-226039-front-YWjl1C3V-prodcat.png?version=1741458754,https://www.watsons.com.tw//屈臣氏袖珍面紙10抽30入/p/BP_226039,30入,21.6x7x21.6cm,382 g
菲力寶寶超純水嬰兒濕紙巾80抽3包(附蓋),169,https://medias.watsons.com.tw/publishing/WTCTW-261852-front-prodcat.jpg?version=1732016952,https://www.watsons.com.tw//菲力寶寶超純水嬰兒濕紙巾80抽3包-附蓋/p/BP_261852,80抽*3包,7x10x16cm,1429 g
Baby Naturals by Watsons 99%純水柔濕巾80片,55,https://medias.watsons.com.tw/publishing/WTCTW-248589-front-prodcat.jpg?version=1731725367,https://www.watsons.com.tw//baby-naturals-by-watsons-99-純水柔濕巾80片/p/BP_248589,80片,22x10x7.5cm,460 g
【春風】超吸收廚房紙巾 120組*6捲*8串/箱-箱購,800,https://medias.watsons.com.tw/publishing/WTCTW-120966-front-prodcat.jpg?version=1711040922,https://www.watsons.com.tw//【春風】超吸收廚房紙巾-120組*6捲*8串-箱-箱購/p/BP_120966,120張*6捲*8串,,
屈臣氏旅行包面紙100抽3包(鳳梨西瓜),99,https://medias.watsons.com.tw/publishing/WTCTW-225999-front-prodcat.jpg?version=1731577065,https://www.watsons.com.tw//屈臣氏旅行包面紙100抽3包-鳳梨西瓜/p/BP_225999,3包,15x10x9cm,65.8 g
屈臣氏袖珍面紙10抽28入(柴犬工房),49,https://medias.watsons.com.tw/publishing/WTCTW-291646-front-prodcat.jpg?version=1732137099,https://www.watsons.com.tw//屈臣氏袖珍面紙10抽28入-柴犬工房/p/BP_291646,10抽28入,21.6x7x21.6cm,382 g
TS6私密護膚柔濕巾-沁涼(2包入),121,https://medias.watsons.com.tw/publishing/WTCTW-278855-front-prodcat.jpg?version=1732070591,https://www.watsons.com.tw//ts6私密護膚柔濕巾-沁涼-2包入/p/BP_278855,10張X2包,14x10.5x4cm,33 g
屈臣氏純淨無香嬰兒柔濕巾(加厚型)80片-12包/箱-箱購,349,https://medias.watsons.com.tw/publishing/WTCTW-270576-front-prodcat.jpg?version=1739464869,https://www.watsons.com.tw//屈臣氏純淨無香嬰兒柔濕巾-加厚型-80片-12包-箱-箱購/p/BP_270576,12包/箱,36x23.5x19cm,6750 g
屈臣氏手口專用嬰兒柔濕巾(加厚型)80片-12包/箱-箱購,349,https://medias.watsons.com.tw/publishing/WTCTW-270579-front-prodcat.jpg?version=1739464928,https://www.watsons.com.tw//屈臣氏手口專用嬰兒柔濕巾-加厚型-80片-12包-箱-箱購/p/BP_270579,12包/箱,36x23.5x19cm,6750 g
拭拭樂 超純水潔膚柔濕巾20抽x36包-小綿羊便利包-箱購,749,https://medias.watsons.com.tw/publishing/WTCTW-238852-front-prodcat.jpg?version=1711047651,https://www.watsons.com.tw//拭拭樂-超純水潔膚柔濕巾20抽x36包-小綿羊便利包-箱購/p/BP_238852,20抽x36包,,
拭拭樂 超大超厚嬰兒超純水柔濕紙巾60抽x24包-便利保濕蓋-箱購,869,https://medias.watsons.com.tw/publishing/WTCTW-238875-front-prodcat.jpg?version=1711047651,https://www.watsons.com.tw//拭拭樂-超大超厚嬰兒超純水柔濕紙巾60抽x24包-便利保濕蓋-箱購/p/BP_238875,60抽x24包,,
拭拭樂 超厚嬰兒抗菌柔濕巾80抽x12包-巧扣立保潔蓋-箱購,649,https://medias.watsons.com.tw/publishing/WTCTW-238860-front-prodcat.jpg?version=1711047681,https://www.watsons.com.tw//拭拭樂-超厚嬰兒抗菌柔濕巾80抽x12包-巧扣立保潔蓋-箱購/p/BP_238860,80抽x12包,,
屈臣氏廚房萬用紙巾112組6捲入(Mr Giraffe),69,https://medias.watsons.com.tw/publishing/WTCTW-246988-front-prodcat.jpg?version=1741366387,https://www.watsons.com.tw//屈臣氏廚房萬用紙巾112組6捲入-mr-giraffe/p/BP_246988,,,
屈臣氏手口專用嬰兒柔濕巾20片6包,69,https://medias.watsons.com.tw/publishing/WTCTW-247631-front-prodcat.jpg?version=1731728755,https://www.watsons.com.tw//屈臣氏手口專用嬰兒柔濕巾20片6包/p/BP_247631,20片6包,15.5x8x15cm,708 g
雪曼妮美妝潔膚巾80抽-乾濕兩用,89,https://medias.watsons.com.tw/publishing/WTCTW-207864-front-prodcat.jpg?version=1731493549,https://www.watsons.com.tw//雪曼妮美妝潔膚巾80抽-乾濕兩用/p/BP_207864,80張,7x17x9.5cm,145 g
USBABY優生 柔濕巾80抽(附蓋子) (顏色隨機出貨),59,https://medias.watsons.com.tw/publishing/WTCTW-121049-front-prodcat.jpg?version=1730895860,https://www.watsons.com.tw//usbaby優生-柔濕巾80抽-附蓋子-顏色隨機出貨/p/BP_121049,80抽(附蓋子) (顏色隨機出貨),10x15.5x5.2cm,600 g
屈臣氏廚房萬用紙巾112組6捲入(柴犬工房),99,https://medias.watsons.com.tw/publishing/WTCTW-291645-front-prodcat.jpg?version=1721244012,https://www.watsons.com.tw//屈臣氏廚房萬用紙巾112組6捲入-柴犬工房/p/BP_291645,112組6捲入,37.8x25.2x22cm,930 g
好奇純水嬰兒濕巾(迪士尼限定版)加厚型70抽18包(箱)_圖案隨機出貨-箱購,699,https://medias.watsons.com.tw/publishing/WTCTW-204240-front-prodcat.jpg?version=1726821010,https://www.watsons.com.tw//好奇純水嬰兒濕巾-迪士尼限定版-加厚型70抽18包-箱-_圖案隨機出貨-箱購/p/BP_204240,70抽18包,35.5x34.5x18.6cm,7700 g
Baby Naturals by Watsons 99%純水柔濕巾80片-20包/箱-箱購,699,https://medias.watsons.com.tw/publishing/WTCTW-270577-front-prodcat.jpg,https://www.watsons.com.tw//baby-naturals-by-watsons-99-純水柔濕巾80片-20包-箱-箱購/p/BP_270577,20包/箱,46.5x22.5x28cm,9200 g
屈臣氏抽取式廚房萬用紙巾100抽3包入,69,https://medias.watsons.com.tw/publishing/WTCTW-220831-front-prodcat.jpg?version=1731515932,https://www.watsons.com.tw//屈臣氏抽取式廚房萬用紙巾100抽3包入/p/BP_220831,100抽3包入,1x1x1cm,236 g
【拭拭樂】乾溼二用婦幼潔膚巾 (25枚x36包/箱) 【箱購】-箱購,1099,https://medias.watsons.com.tw/publishing/WTCTW-118606-front-prodcat.jpg?version=1711040915,https://www.watsons.com.tw//【拭拭樂】乾溼二用婦幼潔膚巾-25枚x36包-箱-【箱購】-箱購/p/BP_118606,25抽x36包/箱,,
屈臣氏加厚型嬰兒柔濕巾80抽超值組合(純淨無香x2+手口專用x2),436,https://medias.watsons.com.tw/publishing/WTCTW-799274-front-prodcat.jpg,https://www.watsons.com.tw//屈臣氏加厚型嬰兒柔濕巾80抽超值組合-純淨無香x2-手口專用x2/p/BP_799274,純淨無香x2包+手口專用x2包,21x10.5x5.5cm,1124 g
大王elleair無漂白超吸收廚房紙巾(50抽/2入),129,https://medias.watsons.com.tw/publishing/WTCTW-240767-front-prodcat.jpg,https://www.watsons.com.tw//大王elleair無漂白超吸收廚房紙巾-50抽-2入/p/BP_240767,2捲/袋,10.7x20.5x22.8cm,249 g
【拭拭樂】茶樹抗菌柔濕巾-超厚版  (80抽x12包/箱)-箱購,629,https://medias.watsons.com.tw/publishing/WTCTW-117851-front-prodcat.jpg?version=1711041389,https://www.watsons.com.tw//【拭拭樂】茶樹抗菌柔濕巾-超厚版-80抽x12包-箱-箱購/p/BP_117851,12包入,,
【拭拭樂】嬰兒超純水柔濕紙巾 (85抽x36包)-箱購,899,https://medias.watsons.com.tw/publishing/WTCTW-117844-front-prodcat.jpg?version=1711041390,https://www.watsons.com.tw//【拭拭樂】嬰兒超純水柔濕紙巾-85抽x36包-箱購/p/BP_117844,85抽x36包,,
【拭拭樂】防蚊清爽潔膚巾 (20抽x24包/箱)—箱購,999,https://medias.watsons.com.tw/publishing/WTCTW-117816-front-prodcat.jpg?version=1711055830,https://www.watsons.com.tw//【拭拭樂】防蚊清爽潔膚巾-20抽x24包-箱-—箱購/p/BP_117816,20抽x24包/箱,,
【拭拭樂】乾濕兩用紗布毛巾 (80枚x8盒/箱)—箱購-箱購,539,https://medias.watsons.com.tw/publishing/WTCTW-117813-front-prodcat.jpg?version=1711072995,https://www.watsons.com.tw//【拭拭樂】乾濕兩用紗布毛巾-80枚x8盒-箱-—箱購-箱購/p/BP_117813,80枚x8盒/箱,,
得意 廚房紙巾70組6捲,88,https://medias.watsons.com.tw/publishing/WTCTW-135207-front-prodcat.jpg?version=1726786809,https://www.watsons.com.tw//得意-廚房紙巾70組6捲/p/BP_135207,70組6捲,37.5x25x21cm,866.88 g
PASEO 4層精巧手帕紙PEFC 38抽8包,220,https://medias.watsons.com.tw/publishing/WTCTW-298566-front-prodcat.jpg?version=1739724165,https://www.watsons.com.tw//paseo-4層精巧手帕紙pefc-38抽8包/p/BP_298566,38抽8包,13.4x9.6x21.2cm,460 g
【拭拭樂】 嬰兒超純水柔濕巾25抽x36包-便利保濕蓋-箱購,599,https://medias.watsons.com.tw/publishing/WTCTW-117849-front-prodcat.jpg?version=1711055816,https://www.watsons.com.tw//【拭拭樂】-嬰兒超純水柔濕巾25抽x36包-便利保濕蓋-箱購/p/BP_117849,25抽x36包/箱,,
舒潔袖珍包面紙10抽30包,99,https://medias.watsons.com.tw/publishing/WTCTW-270473-front-prodcat.jpg?version=1732044579,https://www.watsons.com.tw//舒潔袖珍包面紙10抽30包/p/BP_270473,10抽30包,17x21x8cm,340 g
舒潔袖珍包面紙10抽26包,99,https://medias.watsons.com.tw/publishing/WTCTW-247151-front-prodcat.jpg?version=1731709010,https://www.watsons.com.tw//舒潔袖珍包面紙10抽26包/p/BP_247151,10抽26包,17x21x8cm,300 g
【無塵氏】酒精抗菌擦拭巾(80抽x12包)-箱購,649,https://medias.watsons.com.tw/publishing/WTCTW-170324-front-prodcat.jpg?version=1731292171,https://www.watsons.com.tw//【無塵氏】酒精抗菌擦拭巾-80抽x12包-箱購/p/BP_170324,組,,
倍潔雅柔拭萬用紙巾120抽20包,199,https://medias.watsons.com.tw/publishing/WTCTW-298557-front-prodcat.jpg?version=1739466106,https://www.watsons.com.tw//倍潔雅柔拭萬用紙巾120抽20包/p/BP_298557,,,
【拭拭樂】超純水親子熊潔膚巾 (85抽x24包/箱)—箱購-箱購,699,https://medias.watsons.com.tw/publishing/WTCTW-117845-front-prodcat.jpg?version=1711055817,https://www.watsons.com.tw//【拭拭樂】超純水親子熊潔膚巾-85抽x24包-箱-—箱購-箱購/p/BP_117845,85抽x24包/箱,,
酷洛米 麻將紙手帕  - 好友同樂款 (140包/盒),990,https://medias.watsons.com.tw/publishing/WTCTW-299762-front-prodcat.jpg?version=1731655449,https://www.watsons.com.tw//酷洛米-麻將紙手帕-好友同樂款-140包-盒/p/BP_299762,140包/盒,,
【春風】秒吸收廚房紙巾 120張6捲2串,269,https://medias.watsons.com.tw/publishing/WTCTW-259962-front-prodcat.jpg?version=1711053681,https://www.watsons.com.tw//【春風】秒吸收廚房紙巾-120張6捲2串/p/BP_259962,120張6捲2串,,
五月花厚棒袖珍包8抽24包,79,https://medias.watsons.com.tw/publishing/WTCTW-294817-front-prodcat.jpg?version=1732113864,https://www.watsons.com.tw//五月花厚棒袖珍包8抽24包/p/BP_294817,8抽24包,22x17.5x7cm,437.84 g
舒潔濕式面紙15抽3包,99,https://medias.watsons.com.tw/publishing/WTCTW-272970-front-prodcat.jpg?version=1732044621,https://www.watsons.com.tw//舒潔濕式面紙15抽3包/p/BP_272970,15抽3包,9x8x16cm,80 g
【春風】Hello Kitty 袖珍包面紙 10抽30包2串,209,https://medias.watsons.com.tw/publishing/WTCTW-244503-front-prodcat.jpg?version=1725038410,https://www.watsons.com.tw//【春風】hello-kitty-袖珍包面紙-10抽30包2串/p/BP_244503,10抽30包2串,,
【春風】Hello Kitty 袖珍包面紙 10抽30包4串,359,https://medias.watsons.com.tw/publishing/WTCTW-244502-front-prodcat.jpg?version=1725038409,https://www.watsons.com.tw//【春風】hello-kitty-袖珍包面紙-10抽30包4串/p/BP_244502,10抽30包4串,,
百吉牌廚房紙巾-60張x6捲x8串箱,870,https://medias.watsons.com.tw/publishing/WTCTW-107521-front-prodcat.jpg?version=1711065891,https://www.watsons.com.tw//百吉牌廚房紙巾-60張x6捲x8串箱/p/BP_107521,,,
舒潔紙手帕10抽15包 (包裝隨機出貨),99,https://medias.watsons.com.tw/publishing/WTCTW-247162-front-prodcat.jpg?version=1731723111,https://www.watsons.com.tw//舒潔紙手帕10抽15包-包裝隨機出貨/p/BP_247162,10抽15包,28x11x7cm,330 g
REGINAR蕊肌娜抽取式乾濕兩用棉柔巾(珍珠)80抽,89,https://medias.watsons.com.tw/publishing/WTCTW-241681-front-prodcat.jpg?version=1731598498,https://www.watsons.com.tw//reginar蕊肌娜抽取式乾濕兩用棉柔巾-珍珠-80抽/p/BP_241681,80抽/包,20.5x10.5x8.5cm,14.7 g
得意易手抽抽取式廚房紙巾100抽3包,89,https://medias.watsons.com.tw/publishing/WTCTW-295313-front-prodcat.jpg?version=1725045612,https://www.watsons.com.tw//得意易手抽抽取式廚房紙巾100抽3包/p/BP_295313,100抽3包,28.5x10.5x22.8cm,604 g
五月花超強韌廚房紙巾60張6捲,108,https://medias.watsons.com.tw/publishing/WTCTW-100870-front-prodcat.jpg?version=1726764610,https://www.watsons.com.tw//五月花超強韌廚房紙巾60張6捲/p/BP_100870,60張x6,24x35x21.6cm,871 g
五月花厚棒廚房紙巾_超大尺寸60組4捲,139,https://medias.watsons.com.tw/publishing/WTCTW-295311-front-prodcat.jpg?version=1725570609,https://www.watsons.com.tw//五月花厚棒廚房紙巾_超大尺寸60組4捲/p/BP_295311,60組4捲,25x25x28cm,1156 g
五月花 舒敏厚棒袖珍包8抽20包,69,https://medias.watsons.com.tw/publishing/WTCTW-279779-front-prodcat.jpg?version=1732072111,https://www.watsons.com.tw//五月花-舒敏厚棒袖珍包8抽20包/p/BP_279779,8抽20包,22x12.5x10cm,370.7 g
【春風】皇室典藏袖珍包面紙 10抽36包4串,359,https://medias.watsons.com.tw/publishing/WTCTW-259935-front-prodcat.jpg?version=1733245046,https://www.watsons.com.tw//【春風】皇室典藏袖珍包面紙-10抽36包4串/p/BP_259935,10抽36包4串,,
舒潔迪士尼公主袖珍包面紙28包(2022),99,https://medias.watsons.com.tw/publishing/WTCTW-239744-front-prodcat.jpg?version=1731616328,https://www.watsons.com.tw//舒潔迪士尼公主袖珍包面紙28包-2022/p/BP_239744,10抽28包,16x21x8cm,32 g
【春風】Hello Kitty 50周年盒裝面紙150抽*5盒*10串/箱-箱購,1250,https://medias.watsons.com.tw/publishing/WTCTW-125722-front-prodcat.jpg?version=1722098409,https://www.watsons.com.tw//【春風】hello-kitty-50周年盒裝面紙150抽*5盒*10串-箱-箱購/p/BP_125722,,,
百吉牌擦手紙巾-150張x20包箱-箱購,790,https://medias.watsons.com.tw/publishing/WTCTW-107505-front-prodcat.jpg?version=1711065718,https://www.watsons.com.tw//百吉牌擦手紙巾-150張x20包箱-箱購/p/BP_107505,150zha,,
舒潔食安級耐用廚紙大小隨意撕108張6捲,109,https://medias.watsons.com.tw/publishing/WTCTW-143981-front-prodcat.jpg?version=1732725627,https://www.watsons.com.tw//舒潔食安級耐用廚紙大小隨意撕108張6捲/p/BP_143981,,,
百吉牌抽取式廚房紙巾-80抽*6包*8袋 (箱)-箱購,899,https://medias.watsons.com.tw/publishing/WTCTW-106489-front-prodcat.jpg?version=1711069310,https://www.watsons.com.tw//百吉牌抽取式廚房紙巾-80抽*6包*8袋-箱-箱購/p/BP_106489,210*195mm,,
【春風】一秒抽取式廚房紙巾120抽3包4串-箱購,399,https://medias.watsons.com.tw/publishing/WTCTW-188872-front-prodcat.jpg?version=1711082251,https://www.watsons.com.tw//【春風】一秒抽取式廚房紙巾120抽3包4串-箱購/p/BP_188872,120抽3包4串,,
沙威隆清爽潔膚抗菌濕巾-10抽2包入,39,https://medias.watsons.com.tw/publishing/WTCTW-103869-front-prodcat.jpg?version=1730830407,https://www.watsons.com.tw//沙威隆清爽潔膚抗菌濕巾-10抽2包入/p/BP_103869,,,
屈臣氏特大頭棉花棒120支,99,https://medias.watsons.com.tw/publishing/WTCTW-282659-front-prodcat.jpg?version=1732121993,https://www.watsons.com.tw//屈臣氏特大頭棉花棒120支/p/BP_282659,120支,8.3x8.3x8.4cm,84 g
倍潔雅強效吸油大尺寸料理廚房紙巾90組4捲6袋﹘箱購,709,https://medias.watsons.com.tw/publishing/WTCTW-298561-front-prodcat.jpg?version=1739034338,https://www.watsons.com.tw//倍潔雅強效吸油大尺寸料理廚房紙巾90組4捲6袋﹘箱購/p/BP_298561,90組4捲6袋,74.9x50.1x23.7cm,846 g
屈臣氏廚房萬用紙巾112組6捲入(柴犬工房)-4串/箱購,349,https://medias.watsons.com.tw/publishing/WTCTW-301461-front-prodcat.jpg?version=1740589513,https://www.watsons.com.tw//屈臣氏廚房萬用紙巾112組6捲入-柴犬工房-4串-箱購/p/BP_301461,4串/箱購,,
倍潔雅秒抽瞬吸抽取式廚房紙巾100抽3包8袋-箱購,709,https://medias.watsons.com.tw/publishing/WTCTW-298562-front-prodcat.jpg?version=1739553498,https://www.watsons.com.tw//倍潔雅秒抽瞬吸抽取式廚房紙巾100抽3包8袋-箱購/p/BP_298562,100抽3包8袋,61x43x22cm,610 g
屈臣氏雙頭黑棉花棒200支,99,https://medias.watsons.com.tw/publishing/WTCTW-282658-front-prodcat.jpg?version=1732118238,https://www.watsons.com.tw//屈臣氏雙頭黑棉花棒200支/p/BP_282658,,,
MIINE 清秀佳人免洗棉褲(5件入)-L,109,https://medias.watsons.com.tw/publishing/WTCTW-115964-front-prodcat.jpg?version=1730862102,https://www.watsons.com.tw//miine-清秀佳人免洗棉褲-5件入-l/p/BP_115964,5件入,3.3x10.5x15cm,105 g
屈臣氏五層化妝棉80片,69,https://medias.watsons.com.tw/publishing/WTCTW-255501-front-prodcat.jpg?version=1731695234,https://www.watsons.com.tw//屈臣氏五層化妝棉80片/p/BP_255501,80片,16x10.5x6.5cm,101 g
屈臣氏棉花棒200支6包入,79,https://medias.watsons.com.tw/publishing/WTCTW-282656-front-prodcat.jpg?version=1732092558,https://www.watsons.com.tw//屈臣氏棉花棒200支6包入/p/BP_282656,200支6包入,24x10.5x8cm,264 g
屈臣氏棉花棒300支2盒入,59,https://medias.watsons.com.tw/publishing/WTCTW-282657-front-prodcat.jpg?version=1732123043,https://www.watsons.com.tw//屈臣氏棉花棒300支2盒入/p/BP_282657,300支2盒入,18x9x8cm,182 g
屈臣氏壓邊化妝棉100片,29,https://medias.watsons.com.tw/publishing/WTCTW-282663-front-prodcat.jpg?version=1732091651,https://www.watsons.com.tw//屈臣氏壓邊化妝棉100片/p/BP_282663,,,
Pure’n Soft 柔白草本涼感超薄透氣衛生棉23cm 24片,85,https://medias.watsons.com.tw/publishing/WTCTW-296840-front-9vgIEp5f-prodcat.png?version=1741458832,https://www.watsons.com.tw//pure’n-soft-柔白草本涼感超薄透氣衛生棉23cm-24片/p/BP_296840,23cm 24片,11.6x8.2x10cm,150 g
屈臣氏兩用化妝棉棒200支,79,https://medias.watsons.com.tw/publishing/WTCTW-255508-front-prodcat.jpg?version=1731695244,https://www.watsons.com.tw//屈臣氏兩用化妝棉棒200支/p/BP_255508,200支,8.2x3.4x11.7cm,95 g
屈臣氏方形化妝棉150片+60片,69,https://medias.watsons.com.tw/publishing/WTCTW-282664-front-prodcat.jpg?version=1732121978,https://www.watsons.com.tw//屈臣氏方形化妝棉150片-60片/p/BP_282664,150片+60片,12x5x27cm,113 g
屈臣氏柔滑枕包化妝棉80片,59,https://medias.watsons.com.tw/publishing/WTCTW-255502-front-prodcat.jpg?version=1731695199,https://www.watsons.com.tw//屈臣氏柔滑枕包化妝棉80片/p/BP_255502,80片,17x10.5x7.5cm,101 g
屈臣氏圓形壓邊化妝棉80片,79,https://medias.watsons.com.tw/publishing/WTCTW-255498-front-prodcat.jpg?version=1731705674,https://www.watsons.com.tw//屈臣氏圓形壓邊化妝棉80片/p/BP_255498,,,
屈臣氏銀離子棉花棒160支,29,https://medias.watsons.com.tw/publishing/WTCTW-282667-front-prodcat.jpg?version=1732122052,https://www.watsons.com.tw//屈臣氏銀離子棉花棒160支/p/BP_282667,,,
屈臣氏棉花棒200支3入(柴犬工房),49,https://medias.watsons.com.tw/publishing/WTCTW-288585-front-prodcat.jpg?version=1732101597,https://www.watsons.com.tw//屈臣氏棉花棒200支3入-柴犬工房/p/BP_288585,200支3入,11.3x10.5x8cm,240 g
屈臣氏柔淨洗臉巾70片(抽取式),115,https://medias.watsons.com.tw/publishing/WTCTW-296391-front-KoOVeAQm-prodcat.png?version=1741458795,https://www.watsons.com.tw//屈臣氏柔淨洗臉巾70片-抽取式/p/BP_296391,70片,20x11x10cm,263 g
Pure’n Soft 柔白舒適超薄透氣衛生棉23cm 16片2包,99,https://medias.watsons.com.tw/publishing/WTCTW-296838-front-QkXwkpqa-prodcat.png?version=1741458859,https://www.watsons.com.tw//pure’n-soft-柔白舒適超薄透氣衛生棉23cm-16片2包/p/BP_296838,,,
屈臣氏紙纖維化妝棉150片3盒入,85,https://medias.watsons.com.tw/publishing/WTCTW-282661-front-prodcat.jpg?version=1732122534,https://www.watsons.com.tw//屈臣氏紙纖維化妝棉150片3盒入/p/BP_282661,,,
屈臣氏壓邊化妝棉100片3盒入,85,https://medias.watsons.com.tw/publishing/WTCTW-282662-front-prodcat.jpg?version=1732095027,https://www.watsons.com.tw//屈臣氏壓邊化妝棉100片3盒入/p/BP_282662,100片3盒入,17.8x10.5x6.3cm,250 g
屈臣氏雙頭黑棉花棒180支6包入,179,https://medias.watsons.com.tw/publishing/WTCTW-282665-front-prodcat.jpg?version=1732092481,https://www.watsons.com.tw//屈臣氏雙頭黑棉花棒180支6包入/p/BP_282665,180支6包入,10x4x8.5cm,103 g
Pure’n Soft 柔白舒眠抑菌褲型衛生棉 M-L 2片,69,https://medias.watsons.com.tw/publishing/WTCTW-296843-front-n8mycGhJ-prodcat.png?version=1741458830,https://www.watsons.com.tw//pure’n-soft-柔白舒眠抑菌褲型衛生棉-m-l-2片/p/BP_296843,,,
屈臣氏細紙軸嬰兒棉棒160支,49,https://medias.watsons.com.tw/publishing/WTCTW-259791-front-prodcat.jpg?version=1732044402,https://www.watsons.com.tw//屈臣氏細紙軸嬰兒棉棒160支/p/BP_259791,160支,5.5x5.5x8.2cm,40 g
屈臣氏潔膚柔濕巾9入(故宮聯名),69,https://medias.watsons.com.tw/publishing/WTCTW-296837-front-prodcat.jpg?version=1732958547,https://www.watsons.com.tw//屈臣氏潔膚柔濕巾9入-故宮聯名/p/BP_296837,,,
